run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,knn_acc1,knn_acc5,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_walker2d__inr_transformer_history_conditioned__novel_generalization__s1,custom_mujoco_state_resampled_v2_walker2d,inr_transformer_history_conditioned,novel_generalization,1,0.6666666666666666,1.0,0.9487179487179487,0.9829059829059829,2.7196502685546875,0.7755560278892517,0.9584868088002926,0.6363039612770081,0.8806565890795638,,,1.0,0.8091462717781067,180,117,117,0
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_ant__cvae__specialization__s0,custom_mujoco_state_resampled_v2_ant,cvae,specialization,0,0.868421052631579,0.868421052631579,0.9736842105263158,0.9736842105263158,nan,1.9221558570861816,1.6112468606735992,1.2673252820968628,1.3864183557231855,,,1.0,1.192961739135742,358,38,38,38
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_humanoid__inr_transformer_history_conditioned__novel_generalization__s1,custom_mujoco_state_resampled_v2_humanoid,inr_transformer_history_conditioned,novel_generalization,1,0.6666666666666666,1.0,1.0,1.0,0.37841641902923584,0.8597085475921631,0.8839402872257429,0.7344865798950195,0.9272046956266794,,,1.0,0.972586678100586,180,117,117,0
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_humanoid__inr_diffusion_history_conditioned__novel_generalization__s1,custom_mujoco_state_resampled_v2_humanoid,inr_diffusion_history_conditioned,novel_generalization,1,0.6666666666666666,1.0,1.0,1.0,0.2651459276676178,0.8426997065544128,0.8664520351030964,0.7695774435997009,0.917986768180464,,,1.0,0.972586678100586,180,117,117,0
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_halfcheetah__inr_diffusion_history_conditioned__specialization__s0,custom_mujoco_state_resampled_v2_halfcheetah,inr_diffusion_history_conditioned,specialization,0,0.9473684210526315,0.9473684210526315,1.0,1.0,nan,0.9919173717498779,0.8270026886534132,0.7916460037231445,0.9959504865955325,,,1.0,1.1994125114212035,358,38,38,38
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_halfcheetah__inr_transformer_history_conditioned__generalization__s0,custom_mujoco_state_resampled_v2_halfcheetah,inr_transformer_history_conditioned,generalization,0,1.0,1.0,1.0,1.0,nan,0.3906019628047943,0.4519797419732831,0.24767766892910004,0.6249815699721027,,,1.0,0.8642023669013977,180,78,78,0
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_halfcheetah__inr_transformer_history_conditioned__conflation__s1,custom_mujoco_state_resampled_v2_halfcheetah,inr_transformer_history_conditioned,conflation,1,1.0,1.0,1.0,1.0,nan,0.0006162326317280531,0.0006180794494897804,0.00028992301668040454,0.024824033349318018,,,1.0,0.9970120058784485,269,58,58,19
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_hopper__inr_diffusion_history_conditioned__specialization__s1,custom_mujoco_state_resampled_v2_hopper,inr_diffusion_history_conditioned,specialization,1,0.5,0.5,0.9210526315789473,1.0,nan,2.135239839553833,1.3297856042299288,1.6284135580062866,1.4612459887212121,,,1.0,1.6057023273239135,358,38,38,38
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_humanoid__inr_transformer_fitted_latent__generalization__s0,custom_mujoco_state_resampled_v2_humanoid,inr_transformer_fitted_latent,generalization,0,1.0,1.0,1.0,1.0,nan,0.8163180351257324,0.8543323151617762,0.7065651416778564,0.9035032015027575,,,1.0,0.9555041061172486,180,78,78,0
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_halfcheetah__cvae__no_shift__s0,custom_mujoco_state_resampled_v2_halfcheetah,cvae,no_shift,0,1.0,1.0,1.0,1.0,nan,0.009710336104035378,0.009698470110577593,0.002849862677976489,0.09854103766469774,,,1.0,1.0012234912643432,358,78,78,0
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_ant__cvae__conflation__s0,custom_mujoco_state_resampled_v2_ant,cvae,conflation,0,1.0,1.0,1.0,1.0,nan,0.01381770707666874,0.013766811658377322,0.00893159955739975,0.11754874340744242,,,1.0,1.0036969648132323,269,58,58,19
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_halfcheetah__inr_diffusion_history_conditioned__single_shift__s1,custom_mujoco_state_resampled_v2_halfcheetah,inr_diffusion_history_conditioned,single_shift,1,1.0,1.0,1.0,1.0,nan,0.704269528388977,0.6554578371353991,0.36642763018608093,0.8392076789382811,,,1.0,1.0744696126708984,358,58,58,19
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_hopper__inr_transformer_fitted_latent__conflation__s0,custom_mujoco_state_resampled_v2_hopper,inr_transformer_fitted_latent,conflation,0,1.0,1.0,1.0,1.0,nan,0.0010625023860484362,0.0010583546394785717,0.0004594680212903768,0.03259604862630494,,,1.0,1.0039190517196654,269,58,58,19
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_halfcheetah__inr_transformer_fitted_latent__no_shift__s0,custom_mujoco_state_resampled_v2_halfcheetah,inr_transformer_fitted_latent,no_shift,0,1.0,1.0,1.0,1.0,nan,0.3335430920124054,0.3331355036338668,0.3052525520324707,0.5775318969653584,,,1.0,1.0012234912643432,358,78,78,0
/mnt/data/INR/outputs/mujoco/suites/state_resampled_v2/runs/custom_mujoco_state_resampled_v2/custom_mujoco_state_resampled_v2_hopper__inr_diffusion_history_conditioned__conflation__s1,custom_mujoco_state_resampled_v2_hopper,inr_diffusion_history_conditioned,conflation,1,1.0,1.0,1.0,1.0,nan,0.23429042100906372,0.2373417764910707,0.06198996305465698,0.4840355575875224,,,1.0,0.9871436224708557,269,58,58,19
