run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__inr_diffusion_history_conditioned__novel_generalization__s0,droid_lowdim_full_10x_min200,inr_diffusion_history_conditioned,novel_generalization,0,0.575,0.696969696969697,4.84403133392334,0.3330543637275696,0.23120294595134816,0.22735194861888885,0.5771086238547901,,,1.0,1.4405282006988525,32,40,40,0
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__cvae__new_policy__s1,droid_lowdim_full_10x_min200,cvae,new_policy,1,0.8,0.9696969696969697,1.9894273281097412,0.06682868301868439,0.07887378319219242,0.01748933270573616,0.2585124426767199,,,1.0,0.8472863899002075,156,40,40,0
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__inr_transformer_history_conditioned__conflation__s1,droid_lowdim_full_10x_min200,inr_transformer_history_conditioned,conflation,1,0.9615384615384616,0.9615384615384616,nan,0.031691182404756546,0.03650652197574505,0.005269788671284914,0.17802017415101173,,,1.0,0.8680964575538636,121,26,26,1
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__inr_transformer_fitted_latent__generalization__s1,droid_lowdim_full_10x_min200,inr_transformer_fitted_latent,generalization,1,0.5454545454545454,0.5454545454545454,nan,0.15964846312999725,0.13626850372013383,0.06743082404136658,0.3995603372833661,,,1.0,1.1715727315673827,32,33,33,0
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__inr_transformer_history_conditioned__single_shift__s0,droid_lowdim_full_10x_min200,inr_transformer_history_conditioned,single_shift,0,0.8461538461538461,0.8461538461538461,nan,0.020799949765205383,0.018374436270848594,0.0031557551119476557,0.14422187686063923,,,1.0,1.1320047841796874,156,26,26,1
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__inr_transformer_infer_latent_maml__generalization__s1,droid_lowdim_full_10x_min200,inr_transformer_infer_latent_maml,generalization,1,0.3939393939393939,0.3939393939393939,nan,0.16231964528560638,0.13854850058557427,0.06628821045160294,0.4028891228186812,,,1.0,1.1715727315673827,32,33,33,0
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__inr_transformer_infer_latent_maml__specialization__s0,droid_lowdim_full_10x_min200,inr_transformer_infer_latent_maml,specialization,0,0.8333333333333334,0.8333333333333334,nan,0.06205099821090698,0.07670477926835782,0.017107268795371056,0.24910037778154207,,,1.0,0.8089586959609986,156,6,6,6
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__inr_diffusion_history_conditioned__conflation__s1,droid_lowdim_full_10x_min200,inr_diffusion_history_conditioned,conflation,1,0.9615384615384616,0.9615384615384616,nan,0.16153575479984283,0.18608042158704452,0.011412626132369041,0.40191510894695515,,,1.0,0.8680964575538636,121,26,26,1
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__inr_transformer_history_conditioned__single_shift__s1,droid_lowdim_full_10x_min200,inr_transformer_history_conditioned,single_shift,1,0.8846153846153846,0.8846153846153846,nan,0.025586089119315147,0.02771403120662608,0.0029439644422382116,0.15995652259071885,,,1.0,0.9232178793678284,156,26,26,1
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__inr_transformer_history_conditioned__new_policy__s0,droid_lowdim_full_10x_min200,inr_transformer_history_conditioned,new_policy,0,0.7,0.8484848484848485,4.056005001068115,0.01799590513110161,0.018655399797265725,0.002819701563566923,0.13414881710660592,,,1.0,0.9646485911140442,156,40,40,0
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__inr_transformer_fitted_latent__new_policy__s1,droid_lowdim_full_10x_min200,inr_transformer_fitted_latent,new_policy,1,0.725,0.8787878787878788,0.0010205995058640838,0.07255394011735916,0.08563095192158637,0.021937323734164238,0.26935838601639855,,,1.0,0.8472863899002075,156,40,40,0
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__inr_diffusion_history_conditioned__no_shift__s0,droid_lowdim_full_10x_min200,inr_diffusion_history_conditioned,no_shift,0,0.8787878787878788,0.8787878787878788,nan,0.15949834883213043,0.1589744913971473,0.010444486513733864,0.3993724437566148,,,1.0,1.0032952295074462,156,33,33,0
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__cvae__generalization__s1,droid_lowdim_full_10x_min200,cvae,generalization,1,0.696969696969697,0.696969696969697,nan,0.09725207835435867,0.08300985140226887,0.039914898574352264,0.31185265487784236,,,1.0,1.1715727315673827,32,33,33,0
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__inr_transformer_fitted_latent__conflation__s0,droid_lowdim_full_10x_min200,inr_transformer_fitted_latent,conflation,0,0.7307692307692307,0.7307692307692307,nan,0.07613054662942886,0.07093323406558166,0.02681240625679493,0.2759176446504081,,,1.0,1.073270486427307,121,26,26,1
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__inr_transformer_fitted_latent__no_shift__s1,droid_lowdim_full_10x_min200,inr_transformer_fitted_latent,no_shift,1,0.8787878787878788,0.8787878787878788,nan,0.0738239735364914,0.08494814466340495,0.022058868780732155,0.27170567446502,,,1.0,0.8690475092658997,156,33,33,0
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__inr_transformer_infer_latent_maml__conflation__s0,droid_lowdim_full_10x_min200,inr_transformer_infer_latent_maml,conflation,0,0.8846153846153846,0.8846153846153846,nan,0.07639067620038986,0.07117560500026274,0.0230686217546463,0.27638863254553336,,,1.0,1.073270486427307,121,26,26,1
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__inr_transformer_fitted_latent__specialization__s1,droid_lowdim_full_10x_min200,inr_transformer_fitted_latent,specialization,1,0.5,0.5,nan,0.044616542756557465,0.05875837952096999,0.017109084874391556,0.21122628329958718,,,1.0,0.7593222127685547,156,6,6,6
outputs/droid/10x_min200_hk200_mat512/droid_lowdim_full_10x_min200__inr_transformer_history_conditioned__specialization__s1,droid_lowdim_full_10x_min200,inr_transformer_history_conditioned,specialization,1,0.6666666666666666,0.6666666666666666,nan,0.012105295434594154,0.015942237999935754,0.0025552548468112946,0.11002406752431104,,,1.0,0.7593222127685547,156,6,6,6
