run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,knn_acc1,knn_acc5,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__inr_transformer_history_conditioned_shuffle__conflation__s0,fastf1_stint_full_uncapped,inr_transformer_history_conditioned_shuffle,conflation,0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,nan,0.6706945896148682,0.39477945293463057,0.10935754328966141,0.8189594554157539,,,1.0,1.6989095674285888,32,6,6,1
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__cvae_rnn__specialization__s0,fastf1_stint_full_uncapped,cvae_rnn,specialization,0,0.25,0.25,0.75,0.75,nan,0.45142871141433716,0.3116240341227836,0.04605837166309357,0.6718844479628452,,,1.0,1.4486325250396728,42,4,4,4
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__cvae_rnn__no_shift__s0,fastf1_stint_full_uncapped,cvae_rnn,no_shift,0,0.5555555555555556,0.5555555555555556,0.2222222222222222,1.0,nan,0.42504698038101196,0.3759934183279996,0.051404908299446106,0.6519562718319473,,,1.0,1.130463884902954,42,9,9,0
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__vqvae__single_shift__s1,fastf1_stint_full_uncapped,vqvae,single_shift,1,0.5,0.5,0.8333333333333334,0.8333333333333334,nan,0.24595580995082855,0.34622946541239985,0.04192494601011276,0.495939320835552,,,1.0,0.7103838191757202,42,6,6,1
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__state_action_bem__generalization__s1,fastf1_stint_full_uncapped,state_action_bem,generalization,1,0.3333333333333333,0.3333333333333333,0.5555555555555556,1.0,nan,0.16760291159152985,0.21619276230618056,0.05522617697715759,0.4093933458075862,,,1.0,0.7752475605735779,18,9,9,0
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__inr_diffusion_history_conditioned_shuffle__single_shift__s0,fastf1_stint_full_uncapped,inr_diffusion_history_conditioned_shuffle,single_shift,0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334,nan,1.725102424621582,1.17816347067898,0.5048316717147827,1.3134315454646208,,,1.0,1.464230106903076,42,6,6,1
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__cvae_rnn__single_shift__s1,fastf1_stint_full_uncapped,cvae_rnn,single_shift,1,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.8333333333333334,nan,0.22962139546871185,0.3232356780523921,0.04722646251320839,0.479188267248596,,,1.0,0.7103838191757202,42,6,6,1
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__inr_transformer_history_conditioned_shuffle__new_policy__s1,fastf1_stint_full_uncapped,inr_transformer_history_conditioned_shuffle,new_policy,1,0.35714285714285715,0.5555555555555556,0.5,0.8571428571428571,6.371428966522217,0.1868390291929245,0.2187337643848245,0.022233812138438225,0.4322488047327887,,,1.0,0.8541846738586426,42,14,14,0
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__inr_transformer_fitted_latent_shuffle__single_shift__s0,fastf1_stint_full_uncapped,inr_transformer_fitted_latent_shuffle,single_shift,0,0.8333333333333334,0.8333333333333334,0.6666666666666666,0.8333333333333334,nan,0.8329489231109619,0.568864770082274,0.06061146780848503,0.9126603547382575,,,1.0,1.464230106903076,42,6,6,1
outputs/fastf1/uncapped_full_suite_newmodels/fastf1_stint_full_uncapped__cvae_rnn__single_shift__s0,fastf1_stint_full_uncapped,cvae_rnn,single_shift,0,0.6666666666666666,0.6666666666666666,0.5,0.8333333333333334,nan,0.6061292290687561,0.41395763289606946,0.0771544873714447,0.7785430168389902,,,1.0,1.464230106903076,42,6,6,1
