run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,knn_acc1,knn_acc5,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__cvae__specialization__s0,lichess_full_2Xepisode_all_policies,cvae,specialization,0,0.4919093851132686,0.4919093851132686,0.3786407766990291,0.9061488673139159,nan,,,,,,,,,3354,309,309,309
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__inr_diffusion_history_conditioned__conflation__s0,lichess_full_2Xepisode_all_policies,inr_diffusion_history_conditioned,conflation,0,0.6919642857142857,0.6919642857142857,0.6540178571428571,0.875,nan,,,,,,,,,2084,448,448,205
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__inr_transformer_history_conditioned__no_shift__s0,lichess_full_2Xepisode_all_policies,inr_transformer_history_conditioned,no_shift,0,0.5493741307371349,0.5493741307371349,0.38247566063977745,0.8915159944367177,nan,,,,,,,,,3354,719,719,0
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__inr_transformer_fitted_latent__novel_generalization__s0,lichess_full_2Xepisode_all_policies,inr_transformer_fitted_latent,novel_generalization,0,0.33101529902642557,0.49377593360995853,0.4200278164116829,0.9095966620305981,0.005807468201965094,,,,,,,,,962,719,719,0
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__inr_transformer_fitted_latent__specialization__s0,lichess_full_2Xepisode_all_policies,inr_transformer_fitted_latent,specialization,0,0.34951456310679613,0.34951456310679613,0.3268608414239482,0.8673139158576052,nan,,,,,,,,,3354,309,309,309
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__inr_transformer_history_conditioned__single_shift__s0,lichess_full_2Xepisode_all_policies,inr_transformer_history_conditioned,single_shift,0,0.53125,0.53125,0.6763392857142857,0.9017857142857143,nan,,,,,,,,,3354,448,448,205
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__inr_transformer_history_conditioned__specialization__s0,lichess_full_2Xepisode_all_policies,inr_transformer_history_conditioned,specialization,0,0.46601941747572817,0.46601941747572817,0.343042071197411,0.8737864077669902,nan,,,,,,,,,3354,309,309,309
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__inr_diffusion_history_conditioned__no_shift__s0,lichess_full_2Xepisode_all_policies,inr_diffusion_history_conditioned,no_shift,0,0.5132127955493742,0.5132127955493742,0.42141863699582754,0.8970792767732962,nan,,,,,,,,,3354,719,719,0
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__inr_transformer_history_conditioned__novel_generalization__s0,lichess_full_2Xepisode_all_policies,inr_transformer_history_conditioned,novel_generalization,0,0.41168289290681503,0.6141078838174274,0.4047287899860918,0.8789986091794159,1.7295243740081787,,,,,,,,,962,719,719,0
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__inr_transformer_fitted_latent__generalization__s0,lichess_full_2Xepisode_all_policies,inr_transformer_fitted_latent,generalization,0,0.32962447844228093,0.32962447844228093,0.4200278164116829,0.913769123783032,nan,,,,,,,,,1438,719,719,0
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__inr_transformer_history_conditioned__new_policy__s0,lichess_full_2Xepisode_all_policies,inr_transformer_history_conditioned,new_policy,0,0.5076495132127955,0.7572614107883817,0.38386648122392214,0.8887343532684284,2.6332595348358154,,,,,,,,,2244,719,719,0
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__cvae__conflation__s0,lichess_full_2Xepisode_all_policies,cvae,conflation,0,0.7544642857142857,0.7544642857142857,0.5223214285714286,0.8928571428571429,nan,,,,,,,,,2084,448,448,205
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__inr_diffusion_history_conditioned__generalization__s0,lichess_full_2Xepisode_all_policies,inr_diffusion_history_conditioned,generalization,0,0.4172461752433936,0.4172461752433936,0.43949930458970793,0.9040333796940194,nan,,,,,,,,,1438,719,719,0
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__cvae__new_policy__s0,lichess_full_2Xepisode_all_policies,cvae,new_policy,0,0.650904033379694,0.970954356846473,0.6425591098748261,0.9624478442280946,6.198726654052734,,,,,,,,,2244,719,719,0
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__cvae__single_shift__s0,lichess_full_2Xepisode_all_policies,cvae,single_shift,0,0.7410714285714286,0.7410714285714286,0.640625,0.9263392857142857,nan,,,,,,,,,3354,448,448,205
/mnt/data/INR/outputs/lichess/2x_hk240/all_policy_metrics/lichess_full_2Xepisode__inr_diffusion_history_conditioned__specialization__s0,lichess_full_2Xepisode_all_policies,inr_diffusion_history_conditioned,specialization,0,0.3883495145631068,0.3883495145631068,0.3559870550161812,0.8673139158576052,nan,,,,,,,,,3354,309,309,309
