run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
outputs/droid_lowdim_full_10x_suite_20260501/droid_lowdim_full_10x__inr_transformer_infer_latent_maml__single_shift__s0,droid_lowdim_full_10x,inr_transformer_infer_latent_maml,single_shift,0,0.6818181818181818,0.6818181818181818,nan,0.09242463856935501,0.07346000040863754,0.029779836535453796,0.30401420784127015,,,1.0,1.2581627832183837,411,44,44,3
outputs/droid_lowdim_full_10x_suite_20260501/droid_lowdim_full_10x__cvae__single_shift__s0,droid_lowdim_full_10x,cvae,single_shift,0,0.8181818181818182,0.8181818181818182,nan,0.07883270829916,0.06265700221835026,0.025204192847013474,0.28077163015368917,,,1.0,1.2581627832183837,411,44,44,3
outputs/droid_lowdim_full_10x_suite_20260501/droid_lowdim_full_10x__cvae__new_policy__s1,droid_lowdim_full_10x,cvae,new_policy,1,0.6608695652173913,0.8539325842696629,3.1908488273620605,0.0696602463722229,0.08244346353661855,0.024058207869529724,0.2639322761092756,,,1.0,0.8449456558952332,411,115,115,0
outputs/droid_lowdim_full_10x_suite_20260501/droid_lowdim_full_10x__cvae__conflation__s0,droid_lowdim_full_10x,cvae,conflation,0,0.9318181818181818,0.9318181818181818,nan,0.07495235651731491,0.06654406374305988,0.023787077516317368,0.27377428023339756,,,1.0,1.126356767250061,202,44,44,3
outputs/droid_lowdim_full_10x_suite_20260501/droid_lowdim_full_10x__inr_diffusion_history_conditioned__no_shift__s0,droid_lowdim_full_10x,inr_diffusion_history_conditioned,no_shift,0,0.8426966292134831,0.8426966292134831,nan,0.2784191071987152,0.25806879389659876,0.04339907690882683,0.5276543444327121,,,1.0,1.0788561568984985,411,89,89,0
outputs/droid_lowdim_full_10x_suite_20260501/droid_lowdim_full_10x__inr_transformer_infer_latent_maml__specialization__s1,droid_lowdim_full_10x,inr_transformer_infer_latent_maml,specialization,1,0.4375,0.4375,nan,0.07249109447002411,0.07313236962062661,0.024197762832045555,0.2692417026948539,,,1.0,0.991231309009552,411,16,16,16
outputs/droid_lowdim_full_10x_suite_20260501/droid_lowdim_full_10x__inr_diffusion_history_conditioned__generalization__s1,droid_lowdim_full_10x,inr_diffusion_history_conditioned,generalization,1,0.42696629213483145,0.42696629213483145,nan,0.18852874636650085,0.16148224931291466,0.03236428648233414,0.43419897094131954,,,1.0,1.1674889789352416,76,89,89,0
outputs/droid_lowdim_full_10x_suite_20260501/droid_lowdim_full_10x__inr_diffusion_history_conditioned__novel_generalization__s0,droid_lowdim_full_10x,inr_diffusion_history_conditioned,novel_generalization,0,0.4,0.5168539325842697,2.023008346557617,0.2010331153869629,0.15422040452498167,0.03829001262784004,0.4483671658216766,,,1.0,1.303544210029602,76,115,115,0
outputs/droid_lowdim_full_10x_suite_20260501/droid_lowdim_full_10x__cvae__generalization__s1,droid_lowdim_full_10x,cvae,generalization,1,0.5393258426966292,0.5393258426966292,nan,0.10461151599884033,0.08960385741221026,0.04449407383799553,0.3234370356017386,,,1.0,1.1674889789352416,76,89,89,0
outputs/droid_lowdim_full_10x_suite_20260501/droid_lowdim_full_10x__inr_transformer_fitted_latent__no_shift__s0,droid_lowdim_full_10x,inr_transformer_fitted_latent,no_shift,0,0.7528089887640449,0.7528089887640449,nan,0.08288512378931046,0.07682685338478214,0.027928849682211876,0.2878977662110466,,,1.0,1.0788561568984985,411,89,89,0
outputs/droid_lowdim_full_10x_suite_20260501/droid_lowdim_full_10x__inr_diffusion_history_conditioned__specialization__s0,droid_lowdim_full_10x,inr_diffusion_history_conditioned,specialization,0,0.625,0.625,nan,0.23582510650157928,0.28087275697455605,0.028400633484125137,0.4856182724131983,,,1.0,0.8396154509315491,411,16,16,16
outputs/droid_lowdim_full_10x_suite_20260501/droid_lowdim_full_10x__cvae__no_shift__s1,droid_lowdim_full_10x,cvae,no_shift,1,0.8876404494382022,0.8876404494382022,nan,0.07058470696210861,0.08150094281386457,0.02460542693734169,0.2656778254994357,,,1.0,0.8660600052604676,411,89,89,0
outputs/droid_lowdim_full_10x_suite_20260501/droid_lowdim_full_10x__inr_transformer_fitted_latent__conflation__s0,droid_lowdim_full_10x,inr_transformer_fitted_latent,conflation,0,0.7954545454545454,0.7954545454545454,nan,0.08773975074291229,0.07789694463959598,0.027400420978665352,0.2962089646565618,,,1.0,1.126356767250061,202,44,44,3
outputs/droid_lowdim_full_10x_suite_20260501/droid_lowdim_full_10x__inr_transformer_infer_latent_maml__conflation__s1,droid_lowdim_full_10x,inr_transformer_infer_latent_maml,conflation,1,0.9090909090909091,0.9090909090909091,nan,0.07641241699457169,0.0932034099518957,0.02262978069484234,0.27642795986399726,,,1.0,0.8198457227478028,202,44,44,3
outputs/droid_lowdim_full_10x_suite_20260501/droid_lowdim_full_10x__cvae__specialization__s0,droid_lowdim_full_10x,cvae,specialization,0,0.75,0.75,nan,0.05655863881111145,0.06736255121122404,0.022207358852028847,0.23782060215866802,,,1.0,0.8396154509315491,411,16,16,16
outputs/droid_lowdim_full_10x_suite_20260501/droid_lowdim_full_10x__cvae__specialization__s1,droid_lowdim_full_10x,cvae,specialization,1,0.625,0.625,nan,0.0644267201423645,0.06499665573188998,0.021203739568591118,0.25382419140492596,,,1.0,0.991231309009552,411,16,16,16
