run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,knn_acc1,knn_acc5,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_transformer_history_conditioned__new_policy__s1,droid_lowdim_full_balanced_min300_remove,inr_transformer_history_conditioned,new_policy,1,0.6,0.9,0.4222222222222222,0.9111111111111111,4.201477527618408,0.016259122639894485,0.016075442424064907,0.0024682751391083,0.12751126475686173,,,1.0,1.0114261375198363,148,45,45,0
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_transformer_infer_latent_maml__no_shift__s1,droid_lowdim_full_balanced_min300_remove,inr_transformer_infer_latent_maml,no_shift,1,0.8666666666666667,0.8666666666666667,0.6666666666666666,0.9666666666666667,nan,0.06574594974517822,0.06286990224495675,0.020344147458672523,0.2564097302076858,,,1.0,1.045746015144348,148,30,30,0
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_transformer_infer_latent_maml__generalization__s0,droid_lowdim_full_balanced_min300_remove,inr_transformer_infer_latent_maml,generalization,0,0.5333333333333333,0.5333333333333333,0.7333333333333333,0.8666666666666667,nan,0.21879498660564423,0.2017855311319978,0.11063150316476822,0.4677552635787696,,,1.0,1.0842947231063842,16,30,30,0
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_transformer_history_conditioned__generalization__s1,droid_lowdim_full_balanced_min300_remove,inr_transformer_history_conditioned,generalization,1,0.7333333333333333,0.7333333333333333,0.8333333333333334,0.9666666666666667,nan,0.3284967541694641,0.22414969195567525,0.13644173741340637,0.5731463636537042,,,1.0,1.4655240045318603,16,30,30,0
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_transformer_history_conditioned__no_shift__s0,droid_lowdim_full_balanced_min300_remove,inr_transformer_history_conditioned,no_shift,0,0.9,0.9,0.7,0.9666666666666667,nan,0.017790701240301132,0.019607329891710414,0.0024040883872658014,0.1333817875135175,,,1.0,0.9073495136032105,148,30,30,0
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__cvae__conflation__s1,droid_lowdim_full_balanced_min300_remove,cvae,conflation,1,0.9375,0.9375,0.875,0.9375,nan,0.06292813271284103,0.05689003751742804,0.017755497246980667,0.25085480404576876,,,1.0,1.1061362491378783,82,16,16,1
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__cvae__new_policy__s1,droid_lowdim_full_balanced_min300_remove,cvae,new_policy,1,0.6222222222222222,0.9333333333333333,0.5555555555555556,0.9111111111111111,2.149522542953491,0.06046619266271591,0.059783102709791335,0.0208680871874094,0.24589874473595003,,,1.0,1.0114261375198363,148,45,45,0
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_diffusion_history_conditioned__novel_generalization__s0,droid_lowdim_full_balanced_min300_remove,inr_diffusion_history_conditioned,novel_generalization,0,0.4,0.6,0.6444444444444445,0.9111111111111111,3.651000499725342,0.4434259235858917,0.4231364965455838,0.33007580041885376,0.6659023378738745,,,1.0,1.0479500756988525,16,45,45,0
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__cvae__generalization__s0,droid_lowdim_full_balanced_min300_remove,cvae,generalization,0,0.6666666666666666,0.6666666666666666,0.8666666666666667,1.0,nan,0.12437836080789566,0.11470899761604063,0.058825790882110596,0.35267316428656104,,,1.0,1.0842947231063842,16,30,30,0
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__cvae__generalization__s1,droid_lowdim_full_balanced_min300_remove,cvae,generalization,1,0.8333333333333334,0.8333333333333334,0.8666666666666667,0.9666666666666667,nan,0.13522204756736755,0.09226873606247221,0.05230194330215454,0.36772550573405643,,,1.0,1.4655240045318603,16,30,30,0
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_transformer_history_conditioned__specialization__s0,droid_lowdim_full_balanced_min300_remove,inr_transformer_history_conditioned,specialization,0,0.0,0.0,0.0,0.0,nan,0.011119049973785877,0.021425967570742,0.0014243547338992357,0.10544690594695454,,,1.0,0.5189520583877564,148,2,2,2
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_transformer_infer_latent_maml__no_shift__s0,droid_lowdim_full_balanced_min300_remove,inr_transformer_infer_latent_maml,no_shift,0,0.7333333333333333,0.7333333333333333,0.5333333333333333,0.9333333333333333,nan,0.06541658937931061,0.07209635140435826,0.02415594458580017,0.2557666697975141,,,1.0,0.9073495136032105,148,30,30,0
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_transformer_fitted_latent__new_policy__s0,droid_lowdim_full_balanced_min300_remove,inr_transformer_fitted_latent,new_policy,0,0.5111111111111111,0.7666666666666667,0.6,0.8666666666666667,0.0004913113662041724,0.06780178844928741,0.07645330074216004,0.026884397491812706,0.2603877655522383,,,1.0,0.8868392573127747,148,45,45,0
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__cvae__novel_generalization__s1,droid_lowdim_full_balanced_min300_remove,cvae,novel_generalization,1,0.5777777777777777,0.8666666666666667,0.4888888888888889,0.9111111111111111,2.779491901397705,0.1394444853067398,0.09754281036998326,0.05547666922211647,0.3734226630866689,,,1.0,1.4295721517333984,16,45,45,0
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_diffusion_history_conditioned__generalization__s1,droid_lowdim_full_balanced_min300_remove,inr_diffusion_history_conditioned,generalization,1,0.5333333333333333,0.5333333333333333,0.6,1.0,nan,0.37337014079093933,0.2547690379934833,0.2515593469142914,0.6110402120899567,,,1.0,1.4655240045318603,16,30,30,0
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_transformer_history_conditioned__specialization__s1,droid_lowdim_full_balanced_min300_remove,inr_transformer_history_conditioned,specialization,1,1.0,1.0,0.0,0.0,nan,0.018389007076621056,0.017033458152876046,0.004216591361910105,0.1356060731553755,,,1.0,1.079581545425415,148,2,2,2
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_diffusion_history_conditioned__no_shift__s1,droid_lowdim_full_balanced_min300_remove,inr_diffusion_history_conditioned,no_shift,1,0.8,0.8,0.6333333333333333,1.0,nan,0.2379574477672577,0.22754803204716165,0.018155470490455627,0.48780882296987793,,,1.0,1.045746015144348,148,30,30,0
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_diffusion_history_conditioned__no_shift__s0,droid_lowdim_full_balanced_min300_remove,inr_diffusion_history_conditioned,no_shift,0,0.9333333333333333,0.9333333333333333,0.6666666666666666,1.0,nan,0.20436213910579681,0.22522978856763418,0.0165373794734478,0.4520643085953555,,,1.0,0.9073495136032105,148,30,30,0
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_transformer_infer_latent_maml__conflation__s1,droid_lowdim_full_balanced_min300_remove,inr_transformer_infer_latent_maml,conflation,1,0.75,0.75,0.875,0.9375,nan,0.07498809695243835,0.06779282119258276,0.026548055931925774,0.2738395459980869,,,1.0,1.1061362491378783,82,16,16,1
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_transformer_fitted_latent__specialization__s1,droid_lowdim_full_balanced_min300_remove,inr_transformer_fitted_latent,specialization,1,1.0,1.0,0.0,0.0,nan,0.0891072005033493,0.08253864738697078,0.05388444662094116,0.29850829218524116,,,1.0,1.079581545425415,148,2,2,2
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_transformer_fitted_latent__conflation__s0,droid_lowdim_full_balanced_min300_remove,inr_transformer_fitted_latent,conflation,0,0.625,0.625,0.5625,0.9375,nan,0.057639993727207184,0.06706689554553731,0.020547786727547646,0.24008330580697856,,,1.0,0.8594403134117127,82,16,16,1
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__cvae__no_shift__s1,droid_lowdim_full_balanced_min300_remove,cvae,no_shift,1,0.9333333333333333,0.9333333333333333,0.7666666666666667,1.0,nan,0.06143263354897499,0.05874527147062112,0.020506592467427254,0.24785607426281686,,,1.0,1.045746015144348,148,30,30,0
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_diffusion_history_conditioned__novel_generalization__s1,droid_lowdim_full_balanced_min300_remove,inr_diffusion_history_conditioned,novel_generalization,1,0.35555555555555557,0.5333333333333333,0.4666666666666667,0.8888888888888888,4.4987945556640625,0.3604747951030731,0.2521557199236057,0.23927041888237,0.6003955322144504,,,1.0,1.4295721517333984,16,45,45,0
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_transformer_history_conditioned__conflation__s0,droid_lowdim_full_balanced_min300_remove,inr_transformer_history_conditioned,conflation,0,0.9375,0.9375,0.8125,0.9375,nan,0.03030898980796337,0.03526596243507131,0.007617260795086622,0.17409477248890437,,,1.0,0.8594403134117127,82,16,16,1
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_transformer_history_conditioned__generalization__s0,droid_lowdim_full_balanced_min300_remove,inr_transformer_history_conditioned,generalization,0,0.7666666666666667,0.7666666666666667,0.9,0.9333333333333333,nan,0.30485233664512634,0.28115265171793713,0.17780126631259918,0.5521343465544652,,,1.0,1.0842947231063842,16,30,30,0
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_diffusion_history_conditioned__generalization__s0,droid_lowdim_full_balanced_min300_remove,inr_diffusion_history_conditioned,generalization,0,0.6,0.6,0.9,0.9,nan,0.46947523951530457,0.43297751940571105,0.3474128842353821,0.6851826322341399,,,1.0,1.0842947231063842,16,30,30,0
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__cvae__no_shift__s0,droid_lowdim_full_balanced_min300_remove,cvae,no_shift,0,0.7666666666666667,0.7666666666666667,0.8,0.9666666666666667,nan,0.06407639384269714,0.07061930698374534,0.024418190121650696,0.25313315437274736,,,1.0,0.9073495136032105,148,30,30,0
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__cvae__novel_generalization__s0,droid_lowdim_full_balanced_min300_remove,cvae,novel_generalization,0,0.4444444444444444,0.6666666666666666,0.6888888888888889,0.9333333333333333,1.9946296215057373,0.11348731070756912,0.10829457751781467,0.04960191994905472,0.33687877746686434,,,1.0,1.0479500756988525,16,45,45,0
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__cvae__new_policy__s0,droid_lowdim_full_balanced_min300_remove,cvae,new_policy,0,0.5333333333333333,0.8,0.5111111111111111,0.9111111111111111,2.307389259338379,0.06426988542079926,0.07247072667435182,0.02379421330988407,0.2535150595542585,,,1.0,0.8868392573127747,148,45,45,0
outputs/droid/balanced_min300_remove_hk300/droid_lowdim_full_balanced_min300_remove__inr_transformer_fitted_latent__single_shift__s1,droid_lowdim_full_balanced_min300_remove,inr_transformer_fitted_latent,single_shift,1,0.6875,0.6875,0.9375,0.9375,nan,0.07648485153913498,0.059212477127621406,0.030456315726041794,0.2765589476750571,,,1.0,1.2917016015777587,148,16,16,1
outputs/droid/balanced_min300_remove_hk300/all_policy_metrics/droid_lowdim_full_balanced_min300_remove__inr_transformer_fitted_latent__specialization__s0,droid_lowdim_full_balanced_min300_remove_all_policies,inr_transformer_fitted_latent,specialization,0,0.6666666666666666,0.6666666666666666,0.0,0.0,nan,,,,,,,,,222,3,3,3
outputs/droid/balanced_min300_remove_hk300/all_policy_metrics/droid_lowdim_full_balanced_min300_remove__inr_transformer_infer_latent_maml__conflation__s0,droid_lowdim_full_balanced_min300_remove_all_policies,inr_transformer_infer_latent_maml,conflation,0,0.6470588235294118,0.6470588235294118,0.7058823529411765,0.8823529411764706,nan,,,,,,,,,90,17,17,2
outputs/droid/balanced_min300_remove_hk300/all_policy_metrics/droid_lowdim_full_balanced_min300_remove__inr_transformer_fitted_latent__conflation__s1,droid_lowdim_full_balanced_min300_remove_all_policies,inr_transformer_fitted_latent,conflation,1,0.6470588235294118,0.6470588235294118,0.8823529411764706,0.8823529411764706,nan,,,,,,,,,90,17,17,2
outputs/droid/balanced_min300_remove_hk300/all_policy_metrics/droid_lowdim_full_balanced_min300_remove__inr_transformer_fitted_latent__no_shift__s1,droid_lowdim_full_balanced_min300_remove_all_policies,inr_transformer_fitted_latent,no_shift,1,0.6,0.6,0.6444444444444445,0.8666666666666667,nan,,,,,,,,,222,45,45,0
outputs/droid/balanced_min300_remove_hk300/all_policy_metrics/droid_lowdim_full_balanced_min300_remove__inr_transformer_fitted_latent__no_shift__s0,droid_lowdim_full_balanced_min300_remove_all_policies,inr_transformer_fitted_latent,no_shift,0,0.6444444444444445,0.6444444444444445,0.5555555555555556,0.9333333333333333,nan,,,,,,,,,222,45,45,0
outputs/droid/balanced_min300_remove_hk300/all_policy_metrics/droid_lowdim_full_balanced_min300_remove__cvae__specialization__s1,droid_lowdim_full_balanced_min300_remove_all_policies,cvae,specialization,1,1.0,1.0,0.0,0.0,nan,,,,,,,,,222,3,3,3
outputs/droid/balanced_min300_remove_hk300/all_policy_metrics/droid_lowdim_full_balanced_min300_remove__inr_transformer_fitted_latent__novel_generalization__s0,droid_lowdim_full_balanced_min300_remove_all_policies,inr_transformer_fitted_latent,novel_generalization,0,0.3111111111111111,0.4666666666666667,0.4888888888888889,0.8888888888888888,0.00047584204003214836,,,,,,,,,16,45,45,0
outputs/droid/balanced_min300_remove_hk300/all_policy_metrics/droid_lowdim_full_balanced_min300_remove__inr_diffusion_history_conditioned__specialization__s0,droid_lowdim_full_balanced_min300_remove_all_policies,inr_diffusion_history_conditioned,specialization,0,0.3333333333333333,0.3333333333333333,0.0,0.0,nan,,,,,,,,,222,3,3,3
