run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,knn_acc1,knn_acc5,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_ant__inr_transformer_history_conditioned_shuffle__conflation__s0,custom_mujoco_ant,inr_transformer_history_conditioned_shuffle,conflation,0,1.0,1.0,1.0,1.0,nan,0.11363023519515991,0.114076398399363,0.04346045106649399,0.3370908411617852,,,1.0,0.996088908744812,268,59,59,18
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_halfcheetah__inr_diffusion_history_conditioned_shuffle__novel_generalization__s1,custom_mujoco_halfcheetah,inr_diffusion_history_conditioned_shuffle,novel_generalization,1,0.6341463414634146,0.9512195121951219,0.983739837398374,0.983739837398374,1.8205081224441528,1.3950629234313965,1.3718646871032858,1.2484185695648193,1.1811278184139922,,,1.0,1.0169100032577514,160,123,123,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_halfcheetah__inr_transformer_history_conditioned_shuffle__conflation__s1,custom_mujoco_halfcheetah,inr_transformer_history_conditioned_shuffle,conflation,1,1.0,1.0,1.0,1.0,nan,0.031571537256240845,0.031615910941270184,0.002104966901242733,0.17768381258921942,,,1.0,0.9985964761505127,268,59,59,18
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_ant__state_action_bem__single_shift__s0,custom_mujoco_ant,state_action_bem,single_shift,0,1.0,1.0,1.0,1.0,nan,1.2845485210418701,1.2985153903104252,0.7947804927825928,1.1333792485491652,,,1.0,0.989243970943451,376,59,59,18
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_humanoid__inr_transformer_history_conditioned_shuffle__no_shift__s1,custom_mujoco_humanoid,inr_transformer_history_conditioned_shuffle,no_shift,1,1.0,1.0,1.0,1.0,nan,0.1169268861413002,0.11655854187225421,0.046507421880960464,0.3419457356676644,,,1.0,1.0031601653823852,376,82,82,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_hopper__vqvae__single_shift__s0,custom_mujoco_hopper,vqvae,single_shift,0,1.0,1.0,1.0,1.0,nan,0.23308302462100983,0.21770646851085104,0.10041447728872299,0.4827867278840729,,,1.0,1.0706297622451781,376,59,59,18
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_humanoid__inr_transformer_fitted_latent_shuffle__novel_generalization__s0,custom_mujoco_humanoid,inr_transformer_fitted_latent_shuffle,novel_generalization,0,0.6097560975609756,0.9146341463414634,0.991869918699187,1.0,0.0020370956044644117,0.4127730131149292,0.5195954836640895,0.15990354120731354,0.6424741341991358,,,1.0,0.7944122420082093,160,123,123,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_humanoid__cvae_rnn__conflation__s0,custom_mujoco_humanoid,cvae_rnn,conflation,0,1.0,1.0,1.0,1.0,nan,0.20440126955509186,0.20226745462420936,0.06320436298847198,0.45210758626138076,,,1.0,1.01054947240448,268,59,59,18
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_walker2d__cvae_rnn__no_shift__s0,custom_mujoco_walker2d,cvae_rnn,no_shift,0,1.0,1.0,1.0,1.0,nan,0.13387666642665863,0.1335142973788799,0.053127747029066086,0.36589160475017546,,,1.0,1.0027140842208861,376,82,82,0
outputs/mujoco/baseline_custom_mujoco_newmodels/custom_mujoco_halfcheetah__state_action_bem__no_shift__s0,custom_mujoco_halfcheetah,state_action_bem,no_shift,0,1.0,1.0,1.0,1.0,nan,1.2632273435592651,1.2681938662605416,1.139395833015442,1.1239338697446861,,,1.0,0.9960837827453614,376,82,82,0
