run_dir,data,model,experiment,seed,probe_acc,probe_acc_seen,novel_mean_embed_dist,gen_mse,gen_nmse,gen_median_se,gen_rmse,gen_acc,gen_nll,finite_fraction,target_var,n_train_episodes,n_test_episodes,n_test_episodes_used,n_test_ood
outputs/custom_mujoco_suite/custom_mujoco_humanoid__inr_diffusion_history_conditioned__no_shift__s0,custom_mujoco_humanoid,inr_diffusion_history_conditioned,no_shift,0,1.0,1.0,nan,0.8821632862091064,0.8474339059007003,0.6712801456451416,0.9392354796370858,,,1.0,1.040981815887451,358,78,78,0
outputs/custom_mujoco_suite/custom_mujoco_hopper__inr_diffusion_history_conditioned__no_shift__s0,custom_mujoco_hopper,inr_diffusion_history_conditioned,no_shift,0,1.0,1.0,nan,0.7354120016098022,0.7503732607968796,0.2640320062637329,0.8575616605293186,,,1.0,0.9800615773925782,358,78,78,0
outputs/custom_mujoco_suite/custom_mujoco_humanoid__inr_transformer_fitted_latent__generalization__s1,custom_mujoco_humanoid,inr_transformer_fitted_latent,generalization,1,0.5,0.5,nan,0.22894339263439178,0.22844062036192722,0.12549930810928345,0.4784802949280062,,,1.0,1.00220088822937,180,78,78,0
outputs/custom_mujoco_suite/custom_mujoco_hopper__inr_transformer_fitted_latent__specialization__s1,custom_mujoco_hopper,inr_transformer_fitted_latent,specialization,1,0.5,0.5,nan,0.2256164848804474,0.23229518270990857,0.07119958847761154,0.4749910366316899,,,1.0,0.9712490902671814,358,38,38,38
outputs/custom_mujoco_suite/custom_mujoco_humanoid__inr_transformer_fitted_latent__no_shift__s0,custom_mujoco_humanoid,inr_transformer_fitted_latent,no_shift,0,0.5,0.5,nan,0.17095324397087097,0.16422308378665676,0.08947384357452393,0.41346492471656043,,,1.0,1.040981815887451,358,78,78,0
outputs/custom_mujoco_suite/custom_mujoco_walker2d__cvae__specialization__s1,custom_mujoco_walker2d,cvae,specialization,1,1.0,1.0,nan,0.3670685291290283,0.3314219421531062,0.15267585217952728,0.6058618069568574,,,1.0,1.1075565086135863,358,38,38,38
outputs/custom_mujoco_suite/custom_mujoco_hopper__cvae__single_shift__s1,custom_mujoco_hopper,cvae,single_shift,1,1.0,1.0,nan,0.28740406036376953,0.2688523676601695,0.13324253261089325,0.5361007931012316,,,1.0,1.0690032706985473,358,58,58,19
outputs/custom_mujoco_suite/custom_mujoco_humanoid__inr_transformer_fitted_latent__single_shift__s1,custom_mujoco_humanoid,inr_transformer_fitted_latent,single_shift,1,0.3275862068965517,0.3275862068965517,nan,0.1938582807779312,0.18419570326819468,0.0829063430428505,0.4402934030597452,,,1.0,1.0524582134017944,358,58,58,19
outputs/custom_mujoco_suite/custom_mujoco_ant__cvae__new_policy__s0,custom_mujoco_ant,cvae,new_policy,0,0.6666666666666666,1.0,2.4299068450927734,1.032799243927002,0.9248627120223006,0.20614925026893616,1.016267309287769,,,1.0,1.1167054639587402,358,117,117,0
outputs/custom_mujoco_suite/custom_mujoco_halfcheetah__inr_transformer_fitted_latent__single_shift__s0,custom_mujoco_halfcheetah,inr_transformer_fitted_latent,single_shift,0,0.6724137931034483,0.6724137931034483,nan,0.10313351452350616,0.10066425825642324,0.0065749227069318295,0.32114407128811545,,,1.0,1.0245296226272582,358,58,58,19
